거래일자,담당자,거래처코드,거래처명,매출구분,품목코드,품목명,수량,단가,공급가,부가세,원가
2025-11-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,500648,WD-40 BIKE CLEANER,12.00,"8,000.00","96,000.00",0.00,"69,449.00"
2025-11-01,유통2팀,202207,(주)에스엔더블유,매출,552139,WD-40 BIKE(Dry),60.00,"7,500.00","450,000.00",0.00,"303,146.00"
2025-11-01,유통3팀,700340,(주)엠비에스코퍼레이션,매출,552139,WD-40 BIKE(Dry),180.00,"5,700.00","1,026,000.00",0.00,"821,903.00"
2025-11-01,유통2팀,105544,(주)이마트,매출,552139,WD-40 BIKE(Dry),48.00,"6,486.00","311,328.00",0.00,"234,474.00"
2025-11-01,유통1팀,202713,대영무역상사(DY),매출,552139,WD-40 BIKE(Dry),132.00,"7,500.00","990,000.00",0.00,"642,049.00"
2025-11-01,유통2팀,202207,(주)에스엔더블유,매출,552140,WD-40 BIKE(Wet),60.00,"7,500.00","450,000.00",0.00,"308,551.00"
2025-11-01,유통3팀,700340,(주)엠비에스코퍼레이션,매출,552140,WD-40 BIKE(Wet),120.00,"5,700.00","684,000.00",0.00,"558,746.00"
2025-11-01,유통1팀,202713,대영무역상사(DY),매출,552140,WD-40 BIKE(Wet),24.00,"7,500.00","180,000.00",0.00,"118,898.00"
2025-11-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,552140,WD-40 BIKE(Wet),12.00,"7,500.00","90,000.00",0.00,"58,728.00"
2025-11-01,유통3팀,700340,(주)엠비에스코퍼레이션,매출,500649,WD-40 Bike Chain Lube,120.00,"5,400.00","648,000.00",0.00,"678,282.00"
2025-11-01,유통1팀,202713,대영무역상사(DY),매출,500649,WD-40 Bike Chain Lube,24.00,"7,000.00","168,000.00",0.00,"142,076.00"
2025-11-01,유통3팀,700340,(주)엠비에스코퍼레이션,매출,500647,WD-40 Bike Degreaser,120.00,"6,300.00","756,000.00",0.00,"598,410.00"
2025-11-01,유통1팀,202713,대영무역상사(DY),매출,500647,WD-40 Bike Degreaser,36.00,"7,000.00","252,000.00",0.00,"184,872.00"
2025-11-01,유통3팀,353485,(주)대왕상사,매출,400438,CT-21 1 KG(수성),60.00,"4,200.00","252,000.00",0.00,"252,735.00"
2025-11-01,유통1팀,400042,주식회사 계룡,매출,400438,CT-21 1 KG(수성),180.00,"4,200.00","756,000.00",0.00,"780,403.00"
2025-11-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400438,CT-21 1 KG(수성),60.00,"4,200.00","252,000.00",0.00,"252,735.00"
2025-11-01,영업지원팀,704177,(주)범우 양산공장,매출,400439,CT-21 20 kg (수성),10.00,"65,000.00","650,000.00",0.00,"712,216.00"
2025-11-01,유통3팀,450209,범우하이텍,매출,400439,CT-21 20 kg (수성),20.00,"65,000.00","1,300,000.00",0.00,"1,436,855.00"
2025-11-01,유통1팀,400042,주식회사 계룡,매출,400439,CT-21 20 kg (수성),15.00,"65,000.00","975,000.00",0.00,"1,106,276.00"
2025-11-01,유통1팀,205105,(주)청솔케미칼,매출,400073,CT-21 520ML(20),"2,220.00",500.00,"1,110,000.00",0.00,"4,540,684.00"
2025-11-01,유통2팀,100288,(주)동신툴피아,매출,400046,WD-40 120ML,"1,000.00","1,950.00","1,950,000.00",0.00,"1,576,346.00"
2025-11-01,유통2팀,103284,(주)서브원,매출,400046,WD-40 120ML,20.00,"1,950.00","39,000.00",0.00,"31,527.00"
2025-11-01,유통1팀,203756,(주)씨엔모드,매출,400046,WD-40 120ML,40.00,"2,000.00","80,000.00",0.00,"61,263.00"
2025-11-01,유통2팀,202207,(주)에스엔더블유,매출,400046,WD-40 120ML,700.00,"1,950.00","1,365,000.00",0.00,"1,103,443.00"
2025-11-01,유통1팀,952531,(주)우리종합금속,매출,400046,WD-40 120ML,100.00,"1,950.00","195,000.00",0.00,"156,901.00"
2025-11-01,유통2팀,105544,(주)이마트,매출,400046,WD-40 120ML,220.00,"2,249.00","494,780.00",0.00,"353,928.00"
2025-11-01,유통1팀,206191,(주)일신비츠온,매출,400046,WD-40 120ML,400.00,"1,950.00","780,000.00",0.00,"610,942.00"
2025-11-01,유통1팀,205105,(주)청솔케미칼,매출,400046,WD-40 120ML,"1,200.00","1,950.00","2,340,000.00",0.00,"1,832,828.00"
2025-11-01,유통1팀,202713,대영무역상사(DY),매출,400046,WD-40 120ML,240.00,"1,950.00","468,000.00",0.00,"366,568.00"
2025-11-01,유통1팀,200138,동진이코노(주),매출,400046,WD-40 120ML,800.00,"1,950.00","1,560,000.00",0.00,"1,221,887.00"
2025-11-01,유통3팀,852372,범우화인켐 주식회사,매출,400046,WD-40 120ML,40.00,"1,850.00","74,000.00",0.00,"60,169.00"
2025-11-01,유통1팀,555322,에이원케미칼,매출,400046,WD-40 120ML,160.00,"1,950.00","312,000.00",0.00,"251,040.00"
2025-11-01,유통1팀,202232,웅케미칼,매출,400046,WD-40 120ML,100.00,"1,950.00","195,000.00",0.00,"156,901.00"
2025-11-01,유통1팀,400042,주식회사 계룡,매출,400046,WD-40 120ML,60.00,"1,950.00","117,000.00",0.00,"94,140.00"
2025-11-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400046,WD-40 120ML,260.00,"1,950.00","507,000.00",0.00,"393,049.00"
2025-11-01,유통2팀,102994,(개인판매)네이버 스토어팜 WD-40,매출,400020,WD-40 220ML,1.00,"4,545.00","4,545.00",0.00,"2,179.00"
2025-11-01,유통3팀,353485,(주)대왕상사,매출,400020,WD-40 220ML,175.00,"2,450.00","428,750.00",0.00,"327,253.00"
2025-11-01,유통2팀,200063,(주)덕수케미칼,매출,400020,WD-40 220ML,175.00,"2,450.00","428,750.00",0.00,"341,460.00"
2025-11-01,유통1팀,100114,(주)동명하이텍,매출,400020,WD-40 220ML,700.00,"2,450.00","1,715,000.00",0.00,"1,322,752.00"
2025-11-01,유통2팀,100288,(주)동신툴피아,매출,400020,WD-40 220ML,"5,635.00","2,450.00","13,805,750.00",0.00,"10,995,005.00"
2025-11-01,유통2팀,103284,(주)서브원,매출,400020,WD-40 220ML,465.00,"2,450.00","1,139,250.00",0.00,"907,309.00"
2025-11-01,유통1팀,100207,(주)신개암,매출,400020,WD-40 220ML,175.00,"2,450.00","428,750.00",0.00,"339,845.00"
2025-11-01,유통1팀,203756,(주)씨엔모드,매출,400020,WD-40 220ML,200.00,"2,500.00","500,000.00",0.00,"378,763.00"
2025-11-01,유통2팀,202207,(주)에스엔더블유,매출,400020,WD-40 220ML,700.00,"2,450.00","1,715,000.00",0.00,"1,365,837.00"
2025-11-01,유통1팀,206191,(주)일신비츠온,매출,400020,WD-40 220ML,490.00,"2,450.00","1,200,500.00",0.00,"925,929.00"
2025-11-01,유통1팀,205105,(주)청솔케미칼,매출,400020,WD-40 220ML,"2,100.00","2,450.00","5,145,000.00",0.00,"3,968,264.00"
2025-11-01,유통1팀,100431,(주)태영케미칼,매출,400020,WD-40 220ML,210.00,"2,450.00","514,500.00",0.00,"407,815.00"
2025-11-01,유통1팀,202713,대영무역상사(DY),매출,400020,WD-40 220ML,350.00,"2,450.00","857,500.00",0.00,"661,378.00"
2025-11-01,유통3팀,353482,대왕종합상사 주식회사,매출,400020,WD-40 220ML,175.00,"2,450.00","428,750.00",0.00,"327,253.00"
2025-11-01,유통1팀,200138,동진이코노(주),매출,400020,WD-40 220ML,"1,750.00","2,450.00","4,287,500.00",0.00,"3,306,886.00"
2025-11-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400020,WD-40 220ML,350.00,"2,350.00","822,500.00",0.00,"644,011.00"
2025-11-01,유통1팀,110653,상도상사,매출,400020,WD-40 220ML,350.00,"2,450.00","857,500.00",0.00,"661,378.00"
2025-11-01,유통1팀,555322,에이원케미칼,매출,400020,WD-40 220ML,875.00,"2,450.00","2,143,750.00",0.00,"1,699,225.00"
2025-11-01,유통3팀,350128,에이치제이(HJ)테이프,매출,400020,WD-40 220ML,350.00,"2,450.00","857,500.00",0.00,"654,504.00"
2025-11-01,유통1팀,106359,영진하이텍,매출,400020,WD-40 220ML,350.00,"2,450.00","857,500.00",0.00,"661,378.00"
2025-11-01,유통1팀,202232,웅케미칼,매출,400020,WD-40 220ML,105.00,"2,450.00","257,250.00",0.00,"203,905.00"
2025-11-01,유통1팀,400042,주식회사 계룡,매출,400020,WD-40 220ML,350.00,"2,450.00","857,500.00",0.00,"679,690.00"
2025-11-01,유통2팀,106658,쿠팡 주식회사,매출,400020,WD-40 220ML,"12,600.00","2,500.00","31,500,000.00",0.00,"24,653,405.00"
2025-11-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400020,WD-40 220ML,"1,400.00","2,450.00","3,430,000.00",0.00,"2,618,016.00"
2025-11-01,유통1팀,201908,태경플러스(주),매출,400020,WD-40 220ML,350.00,"2,750.00","962,500.00",0.00,"670,124.00"
2025-11-01,유통2팀,102994,(개인판매)네이버 스토어팜 WD-40,매출,400045,WD-40 300ML,1.00,"5,091.00","5,091.00",0.00,"2,686.00"
2025-11-01,유통3팀,355837,(주) 성광종합상사,매출,400019,WD-40 360ML,"7,680.00","3,450.00","26,496,000.00",0.00,"19,880,067.00"
2025-11-01,유통3팀,353485,(주)대왕상사,매출,400019,WD-40 360ML,"7,680.00","3,450.00","26,496,000.00",0.00,"19,880,066.00"
2025-11-01,유통2팀,200063,(주)덕수케미칼,매출,400019,WD-40 360ML,960.00,"3,450.00","3,312,000.00",0.00,"2,594,762.00"
2025-11-01,유통1팀,100114,(주)동명하이텍,매출,400019,WD-40 360ML,720.00,"3,450.00","2,484,000.00",0.00,"1,883,668.00"
2025-11-01,유통2팀,100288,(주)동신툴피아,매출,400019,WD-40 360ML,"13,440.00","3,450.00","46,368,000.00",0.00,"36,326,645.00"
2025-11-01,유통2팀,201931,(주)백두종합상사,매출,400019,WD-40 360ML,"4,440.00","3,450.00","15,318,000.00",0.00,"12,000,767.00"
2025-11-01,영업지원팀,204385,(주)범우 시화공장,매출,400019,WD-40 360ML,"1,920.00","3,350.00","6,432,000.00",0.00,"4,894,107.00"
2025-11-01,유통1팀,100446,(주)부광케이씨,매출,400019,WD-40 360ML,"1,200.00","3,450.00","4,140,000.00",0.00,"3,139,445.00"
2025-11-01,유통2팀,103284,(주)서브원,매출,400019,WD-40 360ML,"3,650.00","3,452.05","12,599,970.00",0.00,"9,866,306.00"
2025-11-01,유통1팀,100207,(주)신개암,매출,400019,WD-40 360ML,960.00,"3,450.00","3,312,000.00",0.00,"2,582,286.00"
2025-11-01,유통1팀,203756,(주)씨엔모드,매출,400019,WD-40 360ML,300.00,"3,500.00","1,050,000.00",0.00,"786,109.00"
2025-11-01,유통2팀,202207,(주)에스엔더블유,매출,400019,WD-40 360ML,"1,080.00","3,450.00","3,726,000.00",0.00,"2,919,105.00"
2025-11-01,유통1팀,952531,(주)우리종합금속,매출,400019,WD-40 360ML,"1,200.00","3,450.00","4,140,000.00",0.00,"3,227,854.00"
2025-11-01,유통1팀,206191,(주)일신비츠온,매출,400019,WD-40 360ML,720.00,"3,450.00","2,484,000.00",0.00,"1,883,668.00"
2025-11-01,유통1팀,205105,(주)청솔케미칼,매출,400019,WD-40 360ML,"12,960.00","3,450.00","44,712,000.00",0.00,"33,906,005.00"
2025-11-01,유통3팀,353480,(주)케이비원,매출,400019,WD-40 360ML,"7,680.00","3,450.00","26,496,000.00",0.00,"19,880,067.00"
2025-11-01,유통1팀,100431,(주)태영케미칼,매출,400019,WD-40 360ML,96.00,"3,450.00","331,200.00",0.00,"258,229.00"
2025-11-01,유통1팀,115773,뉴천일연마 주식회사,매출,400019,WD-40 360ML,"1,920.00","3,450.00","6,624,000.00",0.00,"5,164,567.00"
2025-11-01,유통1팀,100069,대명상사,매출,400019,WD-40 360ML,"1,680.00","3,450.00","5,796,000.00",0.00,"4,518,995.00"
2025-11-01,유통1팀,905179,대성접착테이프,매출,400019,WD-40 360ML,480.00,"3,450.00","1,656,000.00",0.00,"1,291,141.00"
2025-11-01,유통1팀,202713,대영무역상사(DY),매출,400019,WD-40 360ML,"3,480.00","3,450.00","12,006,000.00",0.00,"9,104,389.00"
2025-11-01,유통3팀,353482,대왕종합상사 주식회사,매출,400019,WD-40 360ML,"2,880.00","3,450.00","9,936,000.00",0.00,"7,455,025.00"
2025-11-01,유통2팀,KR3869,대일종합상사(성남),매출,400019,WD-40 360ML,48.00,"3,750.00","180,000.00",0.00,"131,298.00"
2025-11-01,유통1팀,200138,동진이코노(주),매출,400019,WD-40 360ML,"8,400.00","3,450.00","28,980,000.00",0.00,"21,976,112.00"
2025-11-01,유통2팀,550261,명선상사,매출,400019,WD-40 360ML,720.00,"3,450.00","2,484,000.00",0.00,"1,946,071.00"
2025-11-01,유통3팀,450209,범우하이텍,매출,400019,WD-40 360ML,"11,784.00","3,450.00","40,654,800.00",0.00,"30,503,483.00"
2025-11-01,유통3팀,852372,범우화인켐 주식회사,매출,400019,WD-40 360ML,360.00,"3,350.00","1,206,000.00",0.00,"929,168.00"
2025-11-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400019,WD-40 360ML,"2,088.00","3,350.00","6,994,800.00",0.00,"5,322,340.00"
2025-11-01,영업지원팀,700167,범우화학공업(주)양산,매출,400019,WD-40 360ML,192.00,"3,350.00","643,200.00",0.00,"489,409.00"
2025-11-01,유통1팀,110653,상도상사,매출,400019,WD-40 360ML,720.00,"3,450.00","2,484,000.00",0.00,"1,883,668.00"
2025-11-01,유통2팀,555113,상수산업,매출,400019,WD-40 360ML,480.00,"3,450.00","1,656,000.00",0.00,"1,297,380.00"
2025-11-01,유통2팀,550210,상수상사,매출,400019,WD-40 360ML,720.00,"3,450.00","2,484,000.00",0.00,"1,946,072.00"
2025-11-01,유통1팀,555322,에이원케미칼,매출,400019,WD-40 360ML,"5,040.00","3,450.00","17,388,000.00",0.00,"13,556,989.00"
2025-11-01,유통3팀,350128,에이치제이(HJ)테이프,매출,400019,WD-40 360ML,"6,240.00","3,450.00","21,528,000.00",0.00,"16,152,557.00"
2025-11-01,유통1팀,106359,영진하이텍,매출,400019,WD-40 360ML,240.00,"3,450.00","828,000.00",0.00,"627,889.00"
2025-11-01,유통1팀,202232,웅케미칼,매출,400019,WD-40 360ML,240.00,"3,450.00","828,000.00",0.00,"645,571.00"
2025-11-01,유통1팀,207709,유선사,매출,400019,WD-40 360ML,480.00,"3,450.00","1,656,000.00",0.00,"1,255,777.00"
2025-11-01,유통1팀,400042,주식회사 계룡,매출,400019,WD-40 360ML,"4,080.00","3,450.00","14,076,000.00",0.00,"10,974,704.00"
2025-11-01,유통1팀,208388,주식회사 영진하이테크,매출,400019,WD-40 360ML,600.00,"3,450.00","2,070,000.00",0.00,"1,569,723.00"
2025-11-01,유통3팀,750437,주식회사 재호종합상사,매출,400019,WD-40 360ML,"3,360.00","3,450.00","11,592,000.00",0.00,"8,697,529.00"
2025-11-01,유통2팀,107278,주식회사 프로툴,매출,400019,WD-40 360ML,"3,360.00","3,450.00","11,592,000.00",0.00,"9,081,660.00"
2025-11-01,유통2팀,202771,주식회사 호계,매출,400019,WD-40 360ML,"3,840.00","3,450.00","13,248,000.00",0.00,"10,379,039.00"
2025-11-01,유통3팀,500025,지에이치아이,매출,400019,WD-40 360ML,"2,160.00","3,450.00","7,452,000.00",0.00,"5,591,270.00"
2025-11-01,유통1팀,955318,창성종합포장상사,매출,400019,WD-40 360ML,240.00,"3,750.00","900,000.00",0.00,"653,106.00"
2025-11-01,유통2팀,200263,케미코,매출,400019,WD-40 360ML,"1,392.00","3,450.00","4,802,400.00",0.00,"3,762,402.00"
2025-11-01,유통2팀,100035,코리아이플랫폼(주),매출,400019,WD-40 360ML,720.00,"3,468.40","2,497,248.00",0.00,"1,947,507.00"
2025-11-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400019,WD-40 360ML,"5,760.00","3,450.00","19,872,000.00",0.00,"14,910,052.00"
2025-11-01,유통1팀,103982,한성상사,매출,400019,WD-40 360ML,"2,640.00","3,450.00","9,108,000.00",0.00,"7,101,279.00"
2025-11-01,유통2팀,105710,행복나래 주식회사,매출,400019,WD-40 360ML,504.00,"3,500.00","1,764,000.00",0.00,"1,364,982.00"
2025-11-01,유통2팀,102994,(개인판매)네이버 스토어팜 WD-40,매출,400084,WD-40 360ml(SS),1.00,"5,909.00","5,909.00",0.00,"3,041.00"
2025-11-01,유통3팀,355837,(주) 성광종합상사,매출,400084,WD-40 360ml(SS),"9,600.00","3,900.00","37,440,000.00",0.00,"25,863,782.00"
2025-11-01,유통2팀,200063,(주)덕수케미칼,매출,400084,WD-40 360ml(SS),480.00,"3,900.00","1,872,000.00",0.00,"1,355,221.00"
2025-11-01,유통1팀,200404,(주)돌비웨이,매출,400084,WD-40 360ml(SS),300.00,"3,950.00","1,185,000.00",0.00,"818,870.00"
2025-11-01,유통1팀,100114,(주)동명하이텍,매출,400084,WD-40 360ml(SS),"1,680.00","3,900.00","6,552,000.00",0.00,"4,578,681.00"
2025-11-01,유통2팀,100288,(주)동신툴피아,매출,400084,WD-40 360ml(SS),"8,640.00","3,900.00","33,696,000.00",0.00,"24,394,006.00"
2025-11-01,유통2팀,201931,(주)백두종합상사,매출,400084,WD-40 360ml(SS),"4,560.00","3,868.42","17,640,000.00",0.00,"12,859,005.00"
2025-11-01,영업지원팀,204385,(주)범우 시화공장,매출,400084,WD-40 360ml(SS),"1,440.00","3,800.00","5,472,000.00",0.00,"3,816,443.00"
2025-11-01,유통1팀,100446,(주)부광케이씨,매출,400084,WD-40 360ml(SS),"1,200.00","3,900.00","4,680,000.00",0.00,"3,270,483.00"
2025-11-01,유통2팀,202804,(주)삼성코퍼레이션,매출,400084,WD-40 360ml(SS),"3,600.00","3,900.00","14,040,000.00",0.00,"10,164,167.00"
2025-11-01,유통2팀,103284,(주)서브원,매출,400084,WD-40 360ml(SS),"2,430.00","3,900.00","9,477,000.00",0.00,"6,860,815.00"
2025-11-01,유통1팀,100207,(주)신개암,매출,400084,WD-40 360ml(SS),720.00,"3,900.00","2,808,000.00",0.00,"2,022,256.00"
2025-11-01,유통1팀,203756,(주)씨엔모드,매출,400084,WD-40 360ml(SS),96.00,"3,950.00","379,200.00",0.00,"262,041.00"
2025-11-01,유통2팀,202207,(주)에스엔더블유,매출,400084,WD-40 360ml(SS),840.00,"3,900.00","3,276,000.00",0.00,"2,371,639.00"
2025-11-01,유통1팀,952531,(주)우리종합금속,매출,400084,WD-40 360ml(SS),"4,800.00","3,900.00","18,720,000.00",0.00,"13,481,705.00"
2025-11-01,유통1팀,206191,(주)일신비츠온,매출,400084,WD-40 360ml(SS),"8,640.00","3,900.00","33,696,000.00",0.00,"23,547,492.00"
2025-11-01,유통2팀,207304,(주)제일종합상사웰딩,매출,400084,WD-40 360ml(SS),"3,360.00","3,900.00","13,104,000.00",0.00,"9,486,558.00"
2025-11-01,유통1팀,205105,(주)청솔케미칼,매출,400084,WD-40 360ml(SS),"10,080.00","3,890.48","39,216,000.00",0.00,"27,464,078.00"
2025-11-01,유통3팀,353480,(주)케이비원,매출,400084,WD-40 360ml(SS),"13,440.00","3,900.00","52,416,000.00",0.00,"36,209,293.00"
2025-11-01,유통1팀,100431,(주)태영케미칼,매출,400084,WD-40 360ml(SS),"1,200.00","3,900.00","4,680,000.00",0.00,"3,370,425.00"
2025-11-01,유통2팀,203940,(주)하우플러스,매출,400084,WD-40 360ml(SS),480.00,"4,000.00","1,920,000.00",0.00,"1,360,424.00"
2025-11-01,유통1팀,115773,뉴천일연마 주식회사,매출,400084,WD-40 360ml(SS),"5,760.00","3,900.00","22,464,000.00",0.00,"16,178,047.00"
2025-11-01,유통1팀,100069,대명상사,매출,400084,WD-40 360ml(SS),240.00,"3,900.00","936,000.00",0.00,"674,083.00"
2025-11-01,유통1팀,905179,대성접착테이프,매출,400084,WD-40 360ml(SS),"3,360.00","3,900.00","13,104,000.00",0.00,"9,437,193.00"
2025-11-01,유통1팀,202713,대영무역상사(DY),매출,400084,WD-40 360ml(SS),"1,680.00","3,900.00","6,552,000.00",0.00,"4,578,681.00"
2025-11-01,유통3팀,353482,대왕종합상사 주식회사,매출,400084,WD-40 360ml(SS),"5,760.00","3,900.00","22,464,000.00",0.00,"15,518,269.00"
2025-11-01,유통2팀,KR3869,대일종합상사(성남),매출,400084,WD-40 360ml(SS),312.00,"3,950.00","1,232,400.00",0.00,"882,586.00"
2025-11-01,유통3팀,350236,대일테이프,매출,400084,WD-40 360ml(SS),"1,920.00","3,900.00","7,488,000.00",0.00,"5,172,756.00"
2025-11-01,유통1팀,200138,동진이코노(주),매출,400084,WD-40 360ml(SS),"1,200.00","3,900.00","4,680,000.00",0.00,"3,270,483.00"
2025-11-01,유통3팀,450209,범우하이텍,매출,400084,WD-40 360ml(SS),"19,200.00","3,900.00","74,880,000.00",0.00,"51,727,560.00"
2025-11-01,유통3팀,852372,범우화인켐 주식회사,매출,400084,WD-40 360ml(SS),"18,768.00","3,800.00","71,318,400.00",0.00,"50,422,419.00"
2025-11-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400084,WD-40 360ml(SS),"3,936.00","3,800.00","14,956,800.00",0.00,"10,431,608.00"
2025-11-01,영업지원팀,700167,범우화학공업(주)양산,매출,400084,WD-40 360ml(SS),"1,440.00","3,800.00","5,472,000.00",0.00,"3,816,443.00"
2025-11-01,유통1팀,110653,상도상사,매출,400084,WD-40 360ml(SS),"1,920.00","3,900.00","7,488,000.00",0.00,"5,232,776.00"
2025-11-01,유통2팀,550210,상수상사,매출,400084,WD-40 360ml(SS),"1,200.00","3,900.00","4,680,000.00",0.00,"3,388,055.00"
2025-11-01,유통1팀,555322,에이원케미칼,매출,400084,WD-40 360ml(SS),"4,560.00","3,900.00","17,784,000.00",0.00,"12,807,621.00"
2025-11-01,유통3팀,350128,에이치제이(HJ)테이프,매출,400084,WD-40 360ml(SS),"8,160.00","3,900.00","31,824,000.00",0.00,"21,984,214.00"
2025-11-01,유통1팀,106359,영진하이텍,매출,400084,WD-40 360ml(SS),"3,120.00","3,900.00","12,168,000.00",0.00,"8,503,261.00"
2025-11-01,유통1팀,202232,웅케미칼,매출,400084,WD-40 360ml(SS),"1,320.00","3,900.00","5,148,000.00",0.00,"3,707,470.00"
2025-11-01,유통1팀,207709,유선사,매출,400084,WD-40 360ml(SS),"1,896.00","3,900.00","7,394,400.00",0.00,"5,167,367.00"
2025-11-01,유통1팀,404459,재현접착테이프,매출,400084,WD-40 360ml(SS),"1,920.00","3,900.00","7,488,000.00",0.00,"5,392,682.00"
2025-11-01,유통1팀,400042,주식회사 계룡,매출,400084,WD-40 360ml(SS),"6,480.00","3,900.00","25,272,000.00",0.00,"18,200,305.00"
2025-11-01,유통1팀,109446,주식회사 동아티앤에스,매출,400084,WD-40 360ml(SS),"1,200.00","3,900.00","4,680,000.00",0.00,"3,270,484.00"
2025-11-01,유통1팀,202710,주식회사 럭키케미칼,매출,400084,WD-40 360ml(SS),"1,920.00","3,900.00","7,488,000.00",0.00,"5,232,775.00"
2025-11-01,유통1팀,208388,주식회사 영진하이테크,매출,400084,WD-40 360ml(SS),"1,920.00","3,900.00","7,488,000.00",0.00,"5,232,775.00"
2025-11-01,유통3팀,750437,주식회사 재호종합상사,매출,400084,WD-40 360ml(SS),"1,920.00","3,900.00","7,488,000.00",0.00,"5,172,756.00"
2025-11-01,유통2팀,107278,주식회사 프로툴,매출,400084,WD-40 360ml(SS),"3,120.00","3,900.00","12,168,000.00",0.00,"8,808,946.00"
2025-11-01,유통3팀,650008,주식회사 협신,매출,400084,WD-40 360ml(SS),"2,880.00","3,900.00","11,232,000.00",0.00,"7,759,135.00"
2025-11-01,유통2팀,202771,주식회사 호계,매출,400084,WD-40 360ml(SS),240.00,"3,900.00","936,000.00",0.00,"677,610.00"
2025-11-01,유통3팀,500025,지에이치아이,매출,400084,WD-40 360ml(SS),720.00,"3,900.00","2,808,000.00",0.00,"1,939,785.00"
2025-11-01,유통1팀,905180,지원,매출,400084,WD-40 360ml(SS),"4,080.00","3,900.00","15,912,000.00",0.00,"11,459,451.00"
2025-11-01,유통1팀,602306,지원상사,매출,400084,WD-40 360ml(SS),"2,400.00","3,900.00","9,360,000.00",0.00,"6,740,853.00"
2025-11-01,유통2팀,200263,케미코,매출,400084,WD-40 360ml(SS),240.00,"3,900.00","936,000.00",0.00,"677,610.00"
2025-11-01,유통2팀,100035,코리아이플랫폼(주),매출,400084,WD-40 360ml(SS),624.00,"3,948.00","2,463,552.00",0.00,"1,765,037.00"
2025-11-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400084,WD-40 360ml(SS),"13,440.00","3,900.00","52,416,000.00",0.00,"36,209,294.00"
2025-11-01,유통1팀,103982,한성상사,매출,400084,WD-40 360ml(SS),240.00,"3,900.00","936,000.00",0.00,"674,083.00"
2025-11-01,유통2팀,105710,행복나래 주식회사,매출,400084,WD-40 360ml(SS),265.00,"4,050.00","1,073,250.00",0.00,"752,507.00"
2025-11-01,유통3팀,353485,(주)대왕상사,매출,400018,WD-40 450ML,"4,032.00","3,700.00","14,918,400.00",0.00,"12,171,245.00"
2025-11-01,유통2팀,200063,(주)덕수케미칼,매출,400018,WD-40 450ML,480.00,"3,700.00","1,776,000.00",0.00,"1,507,810.00"
2025-11-01,유통2팀,100288,(주)동신툴피아,매출,400018,WD-40 450ML,"3,048.00","3,700.00","11,277,600.00",0.00,"9,574,591.00"
2025-11-01,유통2팀,105544,(주)이마트,매출,400018,WD-40 450ML,96.00,"3,871.00","371,616.00",0.00,"303,343.00"
2025-11-01,유통1팀,206191,(주)일신비츠온,매출,400018,WD-40 450ML,192.00,"3,700.00","710,400.00",0.00,"585,278.00"
2025-11-01,유통1팀,205105,(주)청솔케미칼,매출,400018,WD-40 450ML,480.00,"3,700.00","1,776,000.00",0.00,"1,463,193.00"
2025-11-01,유통1팀,100069,대명상사,매출,400018,WD-40 450ML,192.00,"3,700.00","710,400.00",0.00,"600,449.00"
2025-11-01,유통1팀,202713,대영무역상사(DY),매출,400018,WD-40 450ML,"6,672.00","3,700.00","24,686,400.00",0.00,"20,338,386.00"
2025-11-01,유통1팀,202232,웅케미칼,매출,400018,WD-40 450ML,48.00,"3,700.00","177,600.00",0.00,"150,110.00"
2025-11-01,유통1팀,400042,주식회사 계룡,매출,400018,WD-40 450ML,720.00,"3,700.00","2,664,000.00",0.00,"2,251,680.00"
2025-11-01,유통2팀,100035,코리아이플랫폼(주),매출,400018,WD-40 450ML,72.00,"3,700.00","266,400.00",0.00,"226,171.00"
2025-11-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400018,WD-40 450ML,"1,200.00","3,700.00","4,440,000.00",0.00,"3,622,395.00"
2025-11-01,유통2팀,105710,행복나래 주식회사,매출,400018,WD-40 450ML,6.00,"3,850.00","23,100.00",0.00,"18,943.00"
2025-11-01,유통2팀,102994,(개인판매)네이버 스토어팜 WD-40,매출,400116,WD-40 450ML(SS),2.00,"6,545.00","13,090.00",0.00,"7,282.00"
2025-11-01,유통3팀,355837,(주) 성광종합상사,매출,400116,WD-40 450ML(SS),936.00,"4,300.00","4,024,800.00",0.00,"3,046,830.00"
2025-11-01,유통3팀,353485,(주)대왕상사,매출,400116,WD-40 450ML(SS),"4,032.00","4,300.00","17,337,600.00",0.00,"13,124,804.00"
2025-11-01,유통2팀,200063,(주)덕수케미칼,매출,400116,WD-40 450ML(SS),240.00,"4,300.00","1,032,000.00",0.00,"815,436.00"
2025-11-01,유통2팀,100288,(주)동신툴피아,매출,400116,WD-40 450ML(SS),"10,176.00","4,300.00","43,756,800.00",0.00,"34,574,500.00"
